Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7500,December,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/44073/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/43598/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/43512/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,4000,December,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/43311/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,5500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/43192/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2750,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/42829/bachelor
Flat,Bachelor Flat Rent,"Adabor, Dhaka",2,2,9500,December,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/42734/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/42295/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,8000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/42172/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7500,December,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/42171/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/41086/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/41080/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/41001/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/40871/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",3,2,3500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/40753/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/40569/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/40566/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2800,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/40499/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/40116/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6500,November,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/39542/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/39475/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,8000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38853/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38561/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38492/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38306/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",3,2,9000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38271/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,3500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38135/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38120/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2600,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/38078/bachelor
