Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3200,December,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/44872/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/44871/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/44662/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/44179/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1600,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/44177/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3600,December,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/44176/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,2500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/44128/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/43901/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2200,December,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/43525/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,2500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/43187/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/43047/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1550,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/43046/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/42912/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1250,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/42449/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,5000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/42065/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2800,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/41830/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2600,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/41720/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,1800,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/41718/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/41480/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",2,2,1675,November,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/41478/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/40443/bachelor
Flat,Bachelor Flat Rent,"Savar, Dhaka",1,1,5000,November,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/40442/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,3500,November,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/40441/bachelor
Flat,Bachelor Flat Rent,"Savar, Dhaka",1,1,3500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/40440/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/39715/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/38774/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/38773/bachelor
