Rental_type,Bedroom,Bathroom,Rent,Month_Available,Gender_Suitability,Location,Area,adm3_pcode
Room,1,1,6500,July,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,6500,September,Male,"EastRampura,Rampura",rampura,BD302667
Room,1,1,6500,September,Male,"Rampura,Dhaka",rampura,BD302667
Room,1,1,6500,August,Female,"Uttara,Dhaka",uttara,BD302695
Seat,1,1,6500,August,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,6500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,6500,September,Male,"Kuril,Vatara",vatara,BD302695
Room,1,1,6500,September,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,6500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,6600,August,Male,"Mirpur10,Mirpur",mirpur,BD302648
Room,1,1,6600,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,6600,September,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,6884,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7000,August,Male,"Adabor,Dhaka",adabor,BD302602
Room,1,1,7000,August,Female,"MiddleBadda,Badda",badda,BD302604
Room,1,1,7000,August,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,7000,September,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,7000,August,Male,"Bhashantek,Dhaka",bhashantek,BD302695
Room,1,1,7000,August,Male,"Shangkar,Dhanmondi",dhanmondi,BD302616
Seat,1,1,7000,July,Female,"Dhanmondi15,Dhanmondi",dhanmondi,BD302616
Room,1,1,7000,September,Male,"Shangkar,Dhanmondi",dhanmondi,BD302616
Room,1,1,7000,July,Male,"Jatrabari,Dhaka",jatrabari,BD302629
Flat,1,1,7000,August,Female,"Khilkhet,Dhaka",khilkhet,BD302637
Seat,1,1,7000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7000,August,Female,"Moddopara,Khilkhet",khilkhet,BD302637
Room,1,1,7000,August,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,7000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7000,September,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,7000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7000,August,Female,"Lalbag,Dhaka",lalbag,BD302642
Room,1,1,7000,August,Male,"Lalbag,Dhaka",lalbag,BD302642
Room,1,1,7000,August,Male,"Lalbag,Dhaka",lalbag,BD302642
Room,1,1,7000,August,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,7000,August,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,7000,September,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,7000,August,Male,"Mirpur11,Mirpur",mirpur,BD302648
Room,1,1,7000,August,Male,"Kallyanpur,Mirpur",mirpur,BD302648
Room,1,1,7000,August,Female,"Mirpur6,Mirpur",mirpur,BD302648
Room,1,1,7000,August,Male,"Mirpur12,Mirpur",mirpur,BD302648
Room,1,1,7000,August,Male,"Shewrapara,Mirpur",mirpur,BD302648
Room,1,1,7000,September,Male,"Mirpur1,Mirpur",mirpur,BD302648
Seat,1,1,7000,September,Female,"WestShewrapara,Mirpur",mirpur,BD302648
Room,1,1,7000,August,Male,"ChandmiyaHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,7000,August,Male,"KaderabadHousingSociety,Mohammadpur",mohammadpur,BD302650
Seat,1,1,7000,August,Male,"Shekhertek,Mohammadpur",mohammadpur,BD302650
Seat,1,1,7000,August,Female,"KaderabadHousingSociety,Mohammadpur",mohammadpur,BD302650
Room,1,1,7000,August,Male,"Tikkapara,Mohammadpur",mohammadpur,BD302650
Room,1,1,7000,September,Male,"NoboudoyHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,7000,September,Male,"MohammadiaHousingSociety,Mohammadpur",mohammadpur,BD302650
Room,1,1,7000,August,Female,"Modinabag,Mugda",mugda,BD302688
Room,2,2,7000,September,Male,"Modinabag,Mugda",mugda,BD302688
Room,1,1,7000,September,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,7000,August,Male,"Shantibag,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,7000,August,Male,"Shahjahanpur,Dhaka",shahjahanpur,BD302650
Flat,1,1,7000,September,Male,"Sutrapur,Dhaka",sutrapur,BD302688
Room,1,1,7000,August,Male,"Sector11,Uttara",uttara,BD302695
Room,1,1,7000,August,Male,"Uttara,Dhaka",uttara,BD302695
Room,1,1,7000,October,Male,"Sector12,Uttara",uttara,BD302695
Room,1,1,7000,September,Male,"Sector11,Uttara",uttara,BD302695
Room,1,1,7000,September,Male,"Sector10,Uttara",uttara,BD302695
Room,1,1,7000,September,Male,"Sector3,Uttara",uttara,BD302695
Room,1,1,7000,September,Female,"Sector4,Uttara",uttara,BD302695
Room,1,1,7000,August,Male,"Kuril,Vatara",vatara,BD302695
Seat,1,1,7000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,7000,August,Male,"Kuril,Vatara",vatara,BD302695
Room,1,1,7000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,7000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,7000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,7000,July,Male,"Vatara,Dhaka",vatara,BD302695
Room,1,1,7000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,7000,September,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,7100,August,Male,"Lalbag,Dhaka",lalbag,BD302642
Room,1,1,7200,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7200,September,Male,"Shyamoli,Mohammadpur",mohammadpur,BD302650
Room,1,1,7250,October,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,7300,July,Male,"Adabor,Dhaka",adabor,BD302602
Room,1,1,7300,September,Male,"Gulbagh,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,7330,August,Female,"Sector13,Uttara",uttara,BD302695
Room,1,1,7400,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7410,July,Male,"Azampur,Uttara",uttara,BD302695
Room,1,1,7500,August,Female,"NorthBadda,Badda",badda,BD302604
Room,1,1,7500,July,Male,"MiddleBadda,Badda",badda,BD302604
Room,1,1,7500,September,Female,"Badda,Dhaka",badda,BD302604
Room,1,1,7500,September,Male,"MerulBadda,Badda",badda,BD302604
Room,1,1,7500,September,Male,"NorthBadda,Badda",badda,BD302604
Room,1,1,7500,August,Male,"ECBChattar,Cantonment",cantonment,BD302608
Room,1,1,7500,September,Female,"ECBChattar,Cantonment",cantonment,BD302608
Room,1,1,7500,August,Male,"Dhanmondi32,Dhanmondi",dhanmondi,BD302616
Room,1,1,7500,July,Male,"Dhanmondi,Dhaka",dhanmondi,BD302616
Room,1,1,7500,August,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,7500,August,Female,"Kochukhet,Kafrul",kafrul,BD302630
Room,1,1,7500,September,Male,"Madartek,Khilgaon",khilgaon,BD302636
Room,1,1,7500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7500,October,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7500,September,Female,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,7500,August,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,7500,August,Female,"WestShewrapara,Mirpur",mirpur,BD302648
Room,1,1,7500,August,Male,"Mirpur11,Mirpur",mirpur,BD302648
Room,1,1,7500,August,Male,"Mirpur10,Mirpur",mirpur,BD302648
Room,1,1,7500,September,Male,"Rupnagar,Mirpur",mirpur,BD302648
Room,1,1,7500,September,Male,"Mirpur2,Mirpur",mirpur,BD302648
Room,1,1,7500,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,7500,August,Male,"Lalmatia,Mohammadpur",mohammadpur,BD302650
Flat,1,1,7500,August,Male,"NoboudoyHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,7500,September,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,7500,September,Male,"Katasur,Mohammadpur",mohammadpur,BD302650
Room,1,1,7500,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,7500,August,Male,"Rampura,Dhaka",rampura,BD302667
Room,1,1,7500,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,7500,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,7500,September,Male,"Shantibag,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,7500,August,Male,"Sector12,Uttara",uttara,BD302695
Room,1,1,7500,October,Female,"Sector12,Uttara",uttara,BD302695
Room,1,1,7500,August,Male,"NurerChala,Vatara",vatara,BD302695
Room,1,1,7500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,7500,September,Male,"Vatara,Dhaka",vatara,BD302695
Room,1,1,7500,September,Male,"Wari,Dhaka",wari,BD302640
Room,1,1,7700,August,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,7750,September,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,7750,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,7800,September,Male,"Malibag,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,8000,August,Male,"AftabNagar,Badda",badda,BD302604
Room,1,1,8000,August,Male,"NorthBadda,Badda",badda,BD302604
Room,1,1,8000,July,Male,"AftabNagar,Badda",badda,BD302604
Room,1,1,8000,October,Male,"BaddaDITProject,Badda",badda,BD302604
Room,1,1,8000,September,Male,"MiddleBadda,Badda",badda,BD302604
Room,1,1,8000,September,Male,"BaddaDITProject,Badda",badda,BD302604
Room,1,1,8000,September,Male,"MiddleBadda,Badda",badda,BD302604
Room,1,1,8000,September,Male,"ECBChattar,Cantonment",cantonment,BD302608
Room,1,1,8000,August,Male,"Chawkbazar,Dhaka",chakbazar,BD302609
Room,1,1,8000,September,Male,"Daskhinkhan,Dhaka",daskhinkhan,BD302610
Room,1,1,8000,August,Male,"Dhanmondi32,Dhanmondi",dhanmondi,BD302616
Room,1,1,8000,August,Male,"Dhanmondi32,Dhanmondi",dhanmondi,BD302616
Room,1,1,8000,August,Male,"Dhanmondi,Dhaka",dhanmondi,BD302616
Room,1,1,8000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8000,August,Female,"Uttarpara,Khilkhet",khilkhet,BD302637
Room,1,1,8000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Flat,1,1,8000,August,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,8000,August,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,8000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8000,July,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,8000,September,Male,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,8000,August,Male,"Mirpur2,Mirpur",mirpur,BD302648
Room,1,1,8000,August,Male,"Shewrapara,Mirpur",mirpur,BD302648
Room,1,1,8000,September,Male,"60FeetRoad,Mirpur",mirpur,BD302648
Room,1,1,8000,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,8000,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,8000,August,Male,"KaderabadHousingSociety,Mohammadpur",mohammadpur,BD302650
Room,1,1,8000,August,Male,"NoboudoyHousing,Mohammadpur",mohammadpur,BD302650
Room,1,1,8000,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,8000,September,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Room,1,1,8000,September,Male,"Modinabag,Mugda",mugda,BD302688
Flat,2,1,8000,September,Female,"Mugda,Dhaka",mugda,BD302688
Room,1,1,8000,July,Male,"NayaPaltan,Paltan",paltan,BD302665
Room,1,1,8000,August,Female,"WestRampura,Rampura",rampura,BD302667
Room,1,1,8000,October,Female,"SouthBanasree,Rampura",rampura,BD302667
Room,1,1,8000,August,Male,"WestRajarbazar,Tejgaon",tejgaon,BD302690
Room,1,1,8000,August,Male,"Sector12,Uttara",uttara,BD302695
Room,1,1,8000,August,Male,"Sector6,Uttara",uttara,BD302695
Flat,1,1,8000,August,Male,"Azampur,Uttara",uttara,BD302695
Seat,1,1,8000,August,Male,"Kuril,Vatara",vatara,BD302695
Room,1,1,8000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8000,October,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8200,August,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,8500,August,Male,"BaitulAmanHousing,Adabor",adabor,BD302602
Seat,1,1,8500,August,Male,"NorthBadda,Badda",badda,BD302604
Room,1,1,8500,September,Male,"AftabNagar,Badda",badda,BD302604
Room,1,1,8500,September,Male,"Chawkbazar,Dhaka",chakbazar,BD302609
Room,1,1,8500,August,Male,"Zigatola,Dhanmondi",dhanmondi,BD302616
Room,1,1,8500,September,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,8500,August,Male,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,8500,August,Female,"Khilkhet,Dhaka",khilkhet,BD302637
Room,1,1,8500,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8500,September,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8500,August,Male,"Kazipara,Mirpur",mirpur,BD302648
Room,1,1,8500,August,Male,"Mirpur2,Mirpur",mirpur,BD302648
Seat,1,1,8500,August,Male,"Mirpur,Dhaka",mirpur,BD302648
Room,1,1,8500,September,Male,"Mirpur2,Mirpur",mirpur,BD302648
Room,1,1,8500,September,Female,"Mirpur10,Mirpur",mirpur,BD302648
Room,1,1,8500,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Flat,2,1,8500,August,Male,"Savar,Dhaka",savar,BD302672
Room,1,1,8500,August,Female,"Malibag,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,8500,August,Male,"Shukrabad,Tejgaon",tejgaon,BD302690
Flat,1,1,8500,August,Male,"Sector4,Uttara",uttara,BD302695
Seat,1,1,8500,September,Male,"Sector11,Uttara",uttara,BD302695
Room,1,1,8500,September,Male,"Sector8,Uttara",uttara,BD302695
Room,1,1,8500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8500,August,Male,"Kuril,Vatara",vatara,BD302695
Room,1,1,8500,August,Male,"SayeedNagar,Vatara",vatara,BD302695
Room,1,1,8500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8500,September,Male,"Kuril,Vatara",vatara,BD302695
Room,1,1,8500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8500,September,Female,"Vatara,Dhaka",vatara,BD302695
Room,1,1,8500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,8600,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8650,September,Male,"MiddleBadda,Badda",badda,BD302604
Room,1,1,8700,August,Male,"WestShewrapara,Mirpur",mirpur,BD302648
Room,1,1,8700,July,Male,"Mirpur11,Mirpur",mirpur,BD302648
Room,1,1,8750,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,8800,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,8800,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9000,September,Male,"Badda,Dhaka",badda,BD302604
Room,1,1,9000,August,Male,"Banani,Dhaka",banani,BD302690
Room,1,1,9000,August,Male,"Dhanmondi,Dhaka",dhanmondi,BD302616
Room,1,1,9000,August,Male,"Dhanmondi32,Dhanmondi",dhanmondi,BD302616
Room,1,1,9000,September,Male,"Dhanmondi,Dhaka",dhanmondi,BD302616
Room,1,1,9000,August,Male,"Nadda,Gulshan",gulshan,BD302626
Room,1,1,9000,September,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,9000,September,Male,"Nadda,Gulshan",gulshan,BD302626
Room,1,1,9000,September,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,9000,October,Male,"Kalabagan,Dhaka",kalabagan,BD302633
Room,1,1,9000,August,Female,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,9000,August,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,9000,August,Male,"Lalbag,Dhaka",lalbag,BD302642
Room,1,1,9000,August,Male,"Mirpur2,Mirpur",mirpur,BD302648
Room,1,1,9000,August,Male,"Bosila,Mohammadpur",mohammadpur,BD302650
Room,1,1,9000,July,Male,"Shekhertek,Mohammadpur",mohammadpur,BD302650
Room,1,1,9000,September,Female,"ChandrimaModelTown,Mohammadpur",mohammadpur,BD302650
Room,1,1,9000,October,Male,"Nayatola,Ramna",ramna,BD302666
Room,1,1,9000,August,Male,"Rampura,Dhaka",rampura,BD302667
Room,1,1,9000,August,Male,"Banasree,Rampura",rampura,BD302667
Room,1,1,9000,September,Male,"Malibag,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,9000,August,Female,"Sector18,Uttara",uttara,BD302695
Room,1,1,9000,August,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9000,August,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9000,October,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9200,October,Female,"Mirpur,Dhaka",mirpur,BD302648
Room,1,1,9400,August,Male,"Sector11,Uttara",uttara,BD302695
Room,1,1,9500,September,Male,"MerulBadda,Badda",badda,BD302604
Room,1,1,9500,August,Female,"Dhanmondi15,Dhanmondi",dhanmondi,BD302616
Room,1,1,9500,July,Male,"Zigatola,Dhanmondi",dhanmondi,BD302616
Room,1,1,9500,August,Female,"Rajarbag,Motijheel",motijheel,BD302654
Room,1,1,9500,September,Female,"WestRampura,Rampura",rampura,BD302667
Room,1,1,9500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Flat,1,1,9500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9500,September,Anyone,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,9800,October,Male,"Niketon,Gulshan",gulshan,BD302626
Room,1,1,10000,August,Male,"AftabNagar,Badda",badda,BD302604
Room,1,1,10000,August,Male,"Shangkar,Dhanmondi",dhanmondi,BD302616
Room,1,1,10000,August,Female,"Dhanmondi,Dhaka",dhanmondi,BD302616
Room,1,1,10000,July,Male,"Dhanmondi,Dhaka",dhanmondi,BD302616
Room,1,1,10000,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,10000,August,Male,"60FeetRoad,Mirpur",mirpur,BD302648
Room,1,1,10000,September,Male,"Shukrabad,Tejgaon",tejgaon,BD302690
Room,1,1,10000,September,Male,"Shukrabad,Tejgaon",tejgaon,BD302690
Room,1,1,10000,September,Male,"Sector11,Uttara",uttara,BD302695
Seat,1,1,10000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,10000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Flat,1,1,10000,September,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,10000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,10000,September,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,10500,September,Male,"Nikunja2,Khilkhet",khilkhet,BD302637
Room,1,1,10500,September,Male,"Lalmatia,Mohammadpur",mohammadpur,BD302650
Room,1,1,10500,August,Female,"Ullan,Rampura",rampura,BD302667
Room,1,1,10500,August,Male,"Malibag,Shahjahanpur",shahjahanpur,BD302650
Room,1,1,10500,August,Male,"Shukrabad,Tejgaon",tejgaon,BD302690
Room,1,1,10500,September,Female,"Shukrabad,Tejgaon",tejgaon,BD302690
Room,1,1,10500,September,Male,"Uttara,Dhaka",uttara,BD302695
Room,1,1,10500,August,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,10500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,10500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,10500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,11000,September,Male,"Zigatola,Dhanmondi",dhanmondi,BD302616
Room,1,1,11000,September,Male,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,11000,September,Female,"Mohakhali,Gulshan",gulshan,BD302626
Room,1,1,11000,August,Male,"RajaBazar,Tejgaon",tejgaon,BD302690
Room,1,1,11000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,11000,July,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,11000,September,Anyone,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,11000,September,Male,"Vatara,Dhaka",vatara,BD302695
Room,1,1,11500,August,Male,"Shantinagar,Motijheel",motijheel,BD302654
Room,1,1,11500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,11500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12000,September,Male,"Kalabagan,Dhaka",kalabagan,BD302633
Flat,1,1,12000,August,Male,"Mohammadpur,Dhaka",mohammadpur,BD302650
Flat,2,1,12000,September,Male,"RayerBazar,Mohammadpur",mohammadpur,BD302650
Room,1,1,12000,October,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12500,August,Female,"Moghbazar,Ramna",ramna,BD302666
Room,1,1,12500,July,Female,"Moghbazar,Ramna",ramna,BD302666
Room,1,1,12500,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12500,October,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12500,September,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,12700,September,Female,"Hatirpul,Kalabagan",kalabagan,BD302633
Room,1,1,13000,September,Male,"Hatirpul,Kalabagan",kalabagan,BD302633
Room,1,1,13000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,13000,July,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,13000,October,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,13500,August,Female,"Dhanmondi,Dhaka",dhanmondi,BD302616
Room,1,1,13500,August,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,13500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,13500,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Flat,2,1,14000,August,Female,"Azimpur,Lalbag",lalbag,BD302642
Room,1,1,14000,August,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,14000,August,Female,"BashundharaR.A,Vatara",vatara,BD302695
Flat,2,1,15000,September,Male,"MiddleBadda,Badda",badda,BD302604
Flat,1,1,15000,August,Male,"Sector13,Uttara",uttara,BD302695
Room,1,1,15000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,15000,September,Female,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,15000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Room,1,1,15000,September,Female,"BashundharaR.A,Vatara",vatara,BD302695
Seat,1,1,15000,September,Male,"BashundharaR.A,Vatara",vatara,BD302695
Flat,3,2,16000,August,Male,"Dhanmondi15,Dhanmondi",dhanmondi,BD302616
Flat,3,3,16000,August,Male,"DhakaUddanHousing,Mohammadpur",mohammadpur,BD302650
Flat,2,1,17000,August,Male,"Uttara,Dhaka",uttara,BD302695
Flat,3,2,23000,August,Male,"AftabNagar,Badda",badda,BD302604
Flat,2,2,23000,August,Male,"Zigatola,Dhanmondi",dhanmondi,BD302616
Flat,4,3,32000,August,Anyone,"Kallyanpur,Mirpur",mirpur,BD302648
